#1:k1	2:k2	3:kx	4:ky	5:erg1	6:erg2	7:...
3.87146	4.69652	4.69652	-7.18191	-3.02619	0.0912521	2.93494
3.87146	4.75999	4.75999	-7.21856	-2.98876	0.108468	2.88029
3.87146	4.82346	4.82346	-7.2552	-2.94556	0.128173	2.81738
3.87146	4.88692	4.88692	-7.29184	-2.89678	0.150173	2.74661
3.87146	4.95039	4.95039	-7.32848	-2.84268	0.174228	2.66845
3.87146	5.01385	5.01385	-7.36512	-2.7835	0.200043	2.58346
3.87146	5.07732	5.07732	-7.40177	-2.71956	0.227254	2.49231
3.87146	5.14079	5.14079	-7.43841	-2.65118	0.255406	2.39577
3.87146	5.20425	5.20425	-7.47505	-2.5787	0.283927	2.29477
3.87146	5.26772	5.26772	-7.51169	-2.5025	0.312083	2.19042
3.87146	5.33119	5.33119	-7.54834	-2.423	0.338928	2.08408
3.87146	5.39465	5.39465	-7.58498	-2.34064	0.363223	1.97742
3.87146	5.45812	5.45812	-7.62162	-2.25589	0.383347	1.87255
3.87146	5.52159	5.52159	-7.65826	-2.16927	0.397206	1.77206
3.87146	5.58505	5.58505	-7.69491	-2.08134	0.402197	1.67914
3.87146	5.64852	5.64852	-7.73155	-1.99271	0.395336	1.59737
3.87146	5.71199	5.71199	-7.76819	-1.90408	0.373724	1.53035
3.87146	5.77545	5.77545	-7.80483	-1.81623	0.335368	1.48087
3.87146	5.83892	5.83892	-7.84148	-1.7301	0.280065	1.45004
3.87146	5.90239	5.90239	-7.87812	-1.6468	0.209774	1.43703
3.87146	5.96585	5.96585	-7.91476	-1.56774	0.128226	1.43952
3.87146	6.02932	6.02932	-7.9514	-1.49472	0.0401911	1.45453
3.87146	6.09279	6.09279	-7.98805	-1.43012	-0.0490696	1.47919
3.87146	6.15625	6.15625	-8.02469	-1.37704	-0.133978	1.51102
3.87146	6.21972	6.21972	-8.06133	-1.33933	-0.208695	1.54803
3.87146	6.28319	6.28319	-8.09797	-1.32115	-0.267503	1.58865

3.93492	0	0	-4.54366	-1.36811	-0.324401	1.69251
3.93492	0.0634665	0.0634665	-4.5803	-1.37364	-0.366749	1.74039
3.93492	0.126933	0.126933	-4.61694	-1.40172	-0.38724	1.78896
3.93492	0.1904	0.1904	-4.65359	-1.44979	-0.387706	1.8375
3.93492	0.253866	0.253866	-4.69023	-1.51307	-0.372328	1.8854
3.93492	0.317333	0.317333	-4.72687	-1.58625	-0.34589	1.93214
3.93492	0.380799	0.380799	-4.76351	-1.66469	-0.312585	1.97727
3.93492	0.444266	0.444266	-4.80016	-1.74474	-0.275646	2.02039
3.93492	0.507732	0.507732	-4.8368	-1.8237	-0.237426	2.06113
3.93492	0.571199	0.571199	-4.87344	-1.89956	-0.199615	2.09917
3.93492	0.634665	0.634665	-4.91008	-1.97081	-0.163426	2.13423
3.93492	0.698132	0.698132	-4.94673	-2.0363	-0.129742	2.16605
3.93492	0.761598	0.761598	-4.98337	-2.09517	-0.0992168	2.19439
3.93492	0.825065	0.825065	-5.02001	-2.14672	-0.072336	2.21905
3.93492	0.888531	0.888531	-5.05665	-2.19041	-0.0494657	2.23987
3.93492	0.951998	0.951998	-5.0933	-2.22583	-0.0308792	2.25671
3.93492	1.01546	1.01546	-5.12994	-2.25265	-0.0167774	2.26943
3.93492	1.07893	1.07893	-5.16658	-2.27066	-0.00730151	2.27796
3.93492	1.1424	1.1424	-5.20322	-2.2797	-0.00254167	2.28224
3.93492	1.20586	1.20586	-5.23986	-2.2797	-0.00254167	2.28224
3.93492	1.26933	1.26933	-5.27651	-2.27066	-0.00730151	2.27796
3.93492	1.3328	1.3328	-5.31315	-2.25265	-0.0167774	2.26943
3.93492	1.39626	1.39626	-5.34979	-2.22583	-0.0308792	2.25671
3.93492	1.45973	1.45973	-5.38643	-2.19041	-0.0494657	2.23987
3.93492	1.5232	1.5232	-5.42308	-2.14672	-0.072336	2.21905
3.93492	1.58666	1.58666	-5.45972	-2.09517	-0.0992168	2.19439
3.93492	1.65013	1.65013	-5.49636	-2.0363	-0.129742	2.16605
3.93492	1.7136	1.7136	-5.533	-1.97081	-0.163426	2.13423
3.93492	1.77706	1.77706	-5.56965	-1.89956	-0.199615	2.09917
3.93492	1.84053	1.84053	-5.60629	-1.8237	-0.237426	2.06113
3.93492	1.904	1.904	-5.64293	-1.74474	-0.275646	2.02039
3.93492	1.96746	1.96746	-5.67957	-1.66469	-0.312585	1.97727
3.93492	2.03093	2.03093	-5.71622	-1.58625	-0.34589	1.93214
3.93492	2.0944	2.0944	-5.75286	-1.51307	-0.372328	1.8854
3.93492	2.15786	2.15786	-5.7895	-1.44979	-0.387706	1.8375
3.93492	2.22133	2.22133	-5.82614	-1.40172	-0.38724	1.78896
3.93492	2.28479	2.28479	-5.86279	-1.37364	-0.366749	1.74039
3.93492	2.34826	2.34826	-5.89943	-1.36811	-0.324401	1.69251
3.93492	2.41173	2.41173	-5.93607	-1.38449	-0.261705	1.6462
3.93492	2.47519	2.47519	-5.97271	-1.4197	-0.182834	1.60254
3.93492	2.53866	2.53866	-6.00936	-1.46978	-0.0931235	1.56291
3.93492	2.60213	2.60213	-6.046	-1.53108	0.00199141	1.52909
3.93492	2.66559	2.66559	-6.08264	-1.60062	0.0972931	1.50332
3.93492	2.72906	2.72906	-6.11928	-1.67614	0.187726	1.48841
3.93492	2.79253	2.79253	-6.15593	-1.75591	0.26839	1.48752
3.93492	2.85599	2.85599	-6.19257	-1.83859	0.33488	1.50371
3.93492	2.91946	2.91946	-6.22921	-1.92311	0.384052	1.53906
3.93492	2.98293	2.98293	-6.26585	-2.00857	0.414826	1.59374
3.93492	3.04639	3.04639	-6.30249	-2.09422	0.42837	1.66585
3.93492	3.10986	3.10986	-6.33914	-2.1794	0.427427	1.75197
3.93492	3.17333	3.17333	-6.37578	-2.2635	0.415299	1.84821
3.93492	3.23679	3.23679	-6.41242	-2.346	0.395092	1.95091
3.93492	3.30026	3.30026	-6.44906	-2.4264	0.369389	2.05701
3.93492	3.36373	3.36373	-6.48571	-2.50422	0.340209	2.16401
3.93492	3.42719	3.42719	-6.52235	-2.57905	0.309092	2.26996
3.93492	3.49066	3.49066	-6.55899	-2.65049	0.277208	2.37328
3.93492	3.55413	3.55413	-6.59563	-2.71815	0.245455	2.4727
3.93492	3.61759	3.61759	-6.63228	-2.78171	0.214527	2.56718
3.93492	3.68106	3.68106	-6.66892	-2.84082	0.184969	2.65585
3.93492	3.74452	3.74452	-6.70556	-2.89521	0.157217	2.73799
3.93492	3.80799	3.80799	-6.7422	-2.94461	0.131622	2.81298
3.93492	3.87146	3.87146	-6.77885	-2.98876	0.108468	2.88029
3.93492	3.93492	3.93492	-6.81549	-3.02747	0.0879865	2.93948
3.93492	3.99839	3.99839	-6.85213	-3.06054	0.0703654	2.99017
3.93492	4.06186	4.06186	-6.88877	-3.08781	0.0557554	3.03206
3.93492	4.12532	4.12532	-6.92542	-3.10916	0.0442747	3.06489
3.93492	4.18879	4.18879	-6.96206	-3.12449	0.0360124	3.08847
3.93492	4.25226	4.25226	-6.9987	-3.13371	0.0310305	3.10268
3.93492	4.31572	4.31572	-7.03534	-3.13679	0.0293658	3.10742
3.93492	4.37919	4.37919	-7.07199	-3.13371	0.0310305	3.10268
3.93492	4.44266	4.44266	-7.10863	-3.12449	0.0360124	3.08847
3.93492	4.50612	4.50612	-7.14527	-3.10916	0.0442747	3.06489
3.93492	4.56959	4.56959	-7.18191	-3.08781	0.0557554	3.03206
3.93492	4.63306	4.63306	-7.21856	-3.06054	0.0703654	2.99017
3.93492	4.69652	4.69652	-7.2552	-3.02747	0.0879865	2.93948
3.93492	4.75999	4.75999	-7.29184	-2.98876	0.108468	2.88029
3.93492	4.82346	4.82346	-7.32848	-2.94461	0.131622	2.81298
3.93492	4.88692	4.88692	-7.36512	-2.89521	0.157217	2.73799
3.93492	4.95039	4.95039	-7.40177	-2.84082	0.184969	2.65585
3.93492	5.01385	5.01385	-7.43841	-2.78171	0.214527	2.56718
3.93492	5.07732	5.07732	-7.47505	-2.71815	0.245455	2.4727
3.93492	5.14079	5.14079	-7.51169	-2.65049	0.277208	2.37328
3.93492	5.20425	5.20425	-7.54834	-2.57905	0.309092	2.26996
3.93492	5.26772	5.26772	-7.58498	-2.50422	0.340209	2.16401
3.93492	5.33119	5.33119	-7.62162	-2.4264	0.369389	2.05701
3.93492	5.39465	5.39465	-7.65826	-2.346	0.395092	1.95091
3.93492	5.45812	5.45812	-7.69491	-2.2635	0.415299	1.84821
3.93492	5.52159	5.52159	-7.73155	-2.1794	0.427427	1.75197
3.93492	5.58505	5.58505	-7.76819	-2.09422	0.42837	1.66585
3.93492	5.64852	5.64852	-7.80483	-2.00857	0.414826	1.59374
3.93492	5.71199	5.71199	-7.84148	-1.92311	0.384052	1.53906
3.93492	5.77545	5.77545	-7.87812	-1.83859	0.33488	1.50371
3.93492	5.83892	5.83892	-7.91476	-1.75591	0.26839	1.48752
3.93492	5.90239	5.90239	-7.9514	-1.67614	0.187726	1.48841
3.93492	5.96585	5.96585	-7.98805	-1.60062	0.0972931	1.50332
3.93492	6.02932	6.02932	-8.02469	-1.53108	0.00199141	1.52909
3.93492	6.09279	6.09279	-8.06133	-1.46978	-0.0931235	1.56291
3.93492	6.15625	6.15625	-8.09797	-1.4197	-0.182834	1.60254
3.93492	6.21972	6.21972	-8.13462	-1.38449	-0.261705	1.6462
3.93492	6.28319	6.28319	-8.17126	-1.36811	-0.324401	1.69251

3.99839	0	0	-4.61694	-1.41794	-0.386518	1.80446
3.99839	0.0634665	0.0634665	-4.65359	-1.42445	-0.432342	1.8568
3.99839	0.126933	0.126933	-4.69023	-1.45261	-0.456553	1.90916
3.99839	0.1904	0.1904	-4.72687	-1.49996	-0.460945	1.96091
3.99839	0.253866	0.253866	-4.76351	-1.56188	-0.449593	2.01148
3.99839	0.317333	0.317333	-4.80016	-1.63321	-0.427186	2.06039
3.99839	0.380799	0.380799	-4.8368	-1.70937	-0.39786	2.10723
3.99839	0.444266	0.444266	-4.87344	-1.78681	-0.364818	2.15163
3.99839	0.507732	0.507732	-4.91008	-1.86283	-0.330399	2.19323
3.99839	0.571199	0.571199	-4.94673	-1.93547	-0.296284	2.23176
3.99839	0.634665	0.634665	-4.98337	-2.00325	-0.263681	2.26693
3.99839	0.698132	0.698132	-5.02001	-2.06506	-0.233468	2.29853
3.99839	0.761598	0.761598	-5.05665	-2.12003	-0.206294	2.32633
3.99839	0.825065	0.825065	-5.0933	-2.16751	-0.18264	2.35015
3.99839	0.888531	0.888531	-5.12994	-2.20699	-0.162866	2.36985
3.99839	0.951998	0.951998	-5.16658	-2.23807	-0.147238	2.38531
3.99839	1.01546	1.01546	-5.20322	-2.26046	-0.135948	2.39641
3.99839	1.07893	1.07893	-5.23986	-2.27398	-0.129124	2.4031
3.99839	1.1424	1.1424	-5.27651	-2.2785	-0.126841	2.40534
3.99839	1.20586	1.20586	-5.31315	-2.27398	-0.129124	2.4031
3.99839	1.26933	1.26933	-5.34979	-2.26046	-0.135948	2.39641
3.99839	1.3328	1.3328	-5.38643	-2.23807	-0.147238	2.38531
3.99839	1.39626	1.39626	-5.42308	-2.20699	-0.162866	2.36985
3.99839	1.45973	1.45973	-5.45972	-2.16751	-0.18264	2.35015
3.99839	1.5232	1.5232	-5.49636	-2.12003	-0.206294	2.32633
3.99839	1.58666	1.58666	-5.533	-2.06506	-0.233468	2.29853
3.99839	1.65013	1.65013	-5.56965	-2.00325	-0.263681	2.26693
3.99839	1.7136	1.7136	-5.60629	-1.93547	-0.296284	2.23176
3.99839	1.77706	1.77706	-5.64293	-1.86283	-0.330399	2.19323
3.99839	1.84053	1.84053	-5.67957	-1.78681	-0.364818	2.15163
3.99839	1.904	1.904	-5.71622	-1.70937	-0.39786	2.10723
3.99839	1.96746	1.96746	-5.75286	-1.63321	-0.427186	2.06039
3.99839	2.03093	2.03093	-5.7895	-1.56188	-0.449593	2.01148
3.99839	2.0944	2.0944	-5.82614	-1.49996	-0.460945	1.96091
3.99839	2.15786	2.15786	-5.86279	-1.45261	-0.456553	1.90916
3.99839	2.22133	2.22133	-5.89943	-1.42445	-0.432342	1.8568
3.99839	2.28479	2.28479	-5.93607	-1.41794	-0.386518	1.80446
3.99839	2.34826	2.34826	-5.97271	-1.43247	-0.320465	1.75294
3.99839	2.41173	2.41173	-6.00936	-1.46512	-0.238067	1.70318
3.99839	2.47519	2.47519	-6.046	-1.51213	-0.144276	1.6564
3.99839	2.53866	2.53866	-6.08264	-1.57003	-0.0441109	1.61414
3.99839	2.60213	2.60213	-6.11928	-1.63599	0.057626	1.57837
3.99839	2.66559	2.66559	-6.15593	-1.70787	0.156238	1.55163
3.99839	2.72906	2.72906	-6.19257	-1.78399	0.24698	1.53701
3.99839	2.79253	2.79253	-6.22921	-1.86308	0.325159	1.53792
3.99839	2.85599	2.85599	-6.26585	-1.94411	0.386691	1.55742
3.99839	2.91946	2.91946	-6.30249	-2.02623	0.429057	1.59717
3.99839	2.98293	2.98293	-6.33914	-2.1087	0.452071	1.65663
3.99839	3.04639	3.04639	-6.37578	-2.1909	0.457781	1.73312
3.99839	3.10986	3.10986	-6.41242	-2.27226	0.449515	1.82275
3.99839	3.17333	3.17333	-6.44906	-2.35226	0.430833	1.92143
3.99839	3.23679	3.23679	-6.48571	-2.43042	0.404874	2.02554
3.99839	3.30026	3.30026	-6.52235	-2.50628	0.374158	2.13213
3.99839	3.36373	3.36373	-6.55899	-2.57945	0.340619	2.23883
3.99839	3.42719	3.42719	-6.59563	-2.64953	0.305718	2.34382
3.99839	3.49066	3.49066	-6.63228	-2.71616	0.270567	2.4456
3.99839	3.55413	3.55413	-6.66892	-2.779	0.236017	2.54298
3.99839	3.61759	3.61759	-6.70556	-2.83773	0.202729	2.63501
3.99839	3.68106	3.68106	-6.7422	-2.89207	0.171228	2.72085
3.99839	3.74452	3.74452	-6.77885	-2.94175	0.141933	2.79982
3.99839	3.80799	3.80799	-6.81549	-2.98653	0.115183	2.87135
3.99839	3.87146	3.87146	-6.85213	-3.02619	0.0912521	2.93494
3.99839	3.93492	3.93492	-6.88877	-3.06054	0.0703654	2.99017
3.99839	3.99839	3.99839	-6.92542	-3.08942	0.0527035	3.03671
3.99839	4.06186	4.06186	-6.96206	-3.11269	0.0384103	3.07428
3.99839	4.12532	4.12532	-6.9987	-3.13024	0.0275966	3.10264
3.99839	4.18879	4.18879	-7.03534	-3.14198	0.0203434	3.12164
3.99839	4.25226	4.25226	-7.07199	-3.14787	0.0167038	3.13116
3.99839	4.31572	4.31572	-7.10863	-3.14787	0.0167038	3.13116
3.99839	4.37919	4.37919	-7.14527	-3.14198	0.0203434	3.12164
3.99839	4.44266	4.44266	-7.18191	-3.13024	0.0275966	3.10264
3.99839	4.50612	4.50612	-7.21856	-3.11269	0.0384103	3.07428
3.99839	4.56959	4.56959	-7.2552	-3.08942	0.0527035	3.03671
3.99839	4.63306	4.63306	-7.29184	-3.06054	0.0703654	2.99017
3.99839	4.69652	4.69652	-7.32848	-3.02619	0.0912521	2.93494
3.99839	4.75999	4.75999	-7.36512	-2.98653	0.115183	2.87135
3.99839	4.82346	4.82346	-7.40177	-2.94175	0.141933	2.79982
3.99839	4.88692	4.88692	-7.43841	-2.89207	0.171228	2.72085
3.99839	4.95039	4.95039	-7.47505	-2.83773	0.202729	2.63501
3.99839	5.01385	5.01385	-7.51169	-2.779	0.236017	2.54298
3.99839	5.07732	5.07732	-7.54834	-2.71616	0.270567	2.4456
3.99839	5.14079	5.14079	-7.58498	-2.64953	0.305718	2.34382
3.99839	5.20425	5.20425	-7.62162	-2.57945	0.340619	2.23883
3.99839	5.26772	5.26772	-7.65826	-2.50628	0.374158	2.13213
3.99839	5.33119	5.33119	-7.69491	-2.43042	0.404874	2.02554
3.99839	5.39465	5.39465	-7.73155	-2.35226	0.430833	1.92143
3.99839	5.45812	5.45812	-7.76819	-2.27226	0.449515	1.82275
3.99839	5.52159	5.52159	-7.80483	-2.1909	0.457781	1.73312
3.99839	5.58505	5.58505	-7.84148	-2.1087	0.452071	1.65663
3.99839	5.64852	5.64852	-7.87812	-2.02623	0.429057	1.59717
3.99839	5.71199	5.71199	-7.91476	-1.94411	0.386691	1.55742
3.99839	5.77545	5.77545	-7.9514	-1.86308	0.325159	1.53792
3.99839	5.83892	5.83892	-7.98805	-1.78399	0.24698	1.53701
3.99839	5.90239	5.90239	-8.02469	-1.70787	0.156238	1.55163
3.99839	5.96585	5.96585	-8.06133	-1.63599	0.057626	1.57837
3.99839	6.02932	6.02932	-8.09797	-1.57003	-0.0441109	1.61414
3.99839	6.09279	6.09279	-8.13462	-1.51213	-0.144276	1.6564
3.99839	6.15625	6.15625	-8.17126	-1.46512	-0.238067	1.70318
3.99839	6.21972	6.21972	-8.2079	-1.43247	-0.320465	1.75294
3.99839	6.28319	6.28319	-8.24454	-1.41794	-0.386518	1.80446

4.06186	0	0	-4.69023	-1.47044	-0.453499	1.92394
4.06186	0.0634665	0.0634665	-4.72687	-1.47794	-0.502375	1.98031
4.06186	0.126933	0.126933	-4.76351	-1.50612	-0.529986	2.03611
4.06186	0.1904	0.1904	-4.80016	-1.55265	-0.538089	2.09073
4.06186	0.253866	0.253866	-4.8368	-1.61305	-0.530634	2.14369
4.06186	0.317333	0.317333	-4.87344	-1.68233	-0.512194	2.19452
4.06186	0.380799	0.380799	-4.91008	-1.75602	-0.486826	2.24284
4.06186	0.444266	0.444266	-4.94673	-1.83062	-0.457688	2.2883
4.06186	0.507732	0.507732	-4.98337	-1.9035	-0.427091	2.33059
4.06186	0.571199	0.571199	-5.02001	-1.97273	-0.396698	2.36942
4.06186	0.634665	0.634665	-5.05665	-2.03685	-0.367704	2.40456
4.06186	0.698132	0.698132	-5.0933	-2.0948	-0.340977	2.43577
4.06186	0.761598	0.761598	-5.12994	-2.14573	-0.317155	2.46288
4.06186	0.825065	0.825065	-5.16658	-2.18901	-0.296709	2.48572
4.06186	0.888531	0.888531	-5.20322	-2.22416	-0.279988	2.50415
4.06186	0.951998	0.951998	-5.23986	-2.25082	-0.267244	2.51807
4.06186	1.01546	1.01546	-5.27651	-2.26874	-0.258656	2.52739
4.06186	1.07893	1.07893	-5.31315	-2.27773	-0.254334	2.53207
4.06186	1.1424	1.1424	-5.34979	-2.27773	-0.254334	2.53207
4.06186	1.20586	1.20586	-5.38643	-2.26874	-0.258656	2.52739
4.06186	1.26933	1.26933	-5.42308	-2.25082	-0.267244	2.51807
4.06186	1.3328	1.3328	-5.45972	-2.22416	-0.279988	2.50415
4.06186	1.39626	1.39626	-5.49636	-2.18901	-0.296709	2.48572
4.06186	1.45973	1.45973	-5.533	-2.14573	-0.317155	2.46288
4.06186	1.5232	1.5232	-5.56965	-2.0948	-0.340977	2.43577
4.06186	1.58666	1.58666	-5.60629	-2.03685	-0.367704	2.40456
4.06186	1.65013	1.65013	-5.64293	-1.97273	-0.396698	2.36942
4.06186	1.7136	1.7136	-5.67957	-1.9035	-0.427091	2.33059
4.06186	1.77706	1.77706	-5.71622	-1.83062	-0.457688	2.2883
4.06186	1.84053	1.84053	-5.75286	-1.75602	-0.486826	2.24284
4.06186	1.904	1.904	-5.7895	-1.68233	-0.512194	2.19452
4.06186	1.96746	1.96746	-5.82614	-1.61305	-0.530634	2.14369
4.06186	2.03093	2.03093	-5.86279	-1.55265	-0.538089	2.09073
4.06186	2.0944	2.0944	-5.89943	-1.50612	-0.529986	2.03611
4.06186	2.15786	2.15786	-5.93607	-1.47794	-0.502375	1.98031
4.06186	2.22133	2.22133	-5.97271	-1.47044	-0.453499	1.92394
4.06186	2.28479	2.28479	-6.00936	-1.48308	-0.384612	1.86769
4.06186	2.34826	2.34826	-6.046	-1.5131	-0.299311	1.81241
4.06186	2.41173	2.41173	-6.08264	-1.55697	-0.202174	1.75914
4.06186	2.47519	2.47519	-6.11928	-1.61139	-0.0978175	1.70921
4.06186	2.53866	2.53866	-6.15593	-1.67369	0.00937876	1.66431
4.06186	2.60213	2.60213	-6.19257	-1.74181	0.115146	1.62667
4.06186	2.66559	2.66559	-6.22921	-1.81417	0.215098	1.59907
4.06186	2.72906	2.72906	-6.26585	-1.88954	0.304631	1.58491
4.06186	2.79253	2.79253	-6.30249	-1.96693	0.379175	1.58776
4.06186	2.85599	2.85599	-6.33914	-2.04553	0.43498	1.61055
4.06186	2.91946	2.91946	-6.37578	-2.12465	0.470205	1.65445
4.06186	2.98293	2.98293	-6.41242	-2.20368	0.485549	1.71813
4.06186	3.04639	3.04639	-6.44906	-2.28207	0.483821	1.79825
4.06186	3.10986	3.10986	-6.48571	-2.35933	0.468786	1.89054
4.06186	3.17333	3.17333	-6.52235	-2.43499	0.444143	1.99085
4.06186	3.23679	3.23679	-6.55899	-2.50864	0.413008	2.09563
4.06186	3.30026	3.30026	-6.59563	-2.57986	0.377817	2.20204
4.06186	3.36373	3.36373	-6.63228	-2.64829	0.340418	2.30787
4.06186	3.42719	3.42719	-6.66892	-2.71357	0.3022	2.41137
4.06186	3.49066	3.49066	-6.70556	-2.77538	0.264221	2.51116
4.06186	3.55413	3.55413	-6.7422	-2.83341	0.227293	2.60612
4.06186	3.61759	3.61759	-6.77885	-2.88737	0.192052	2.69532
4.06186	3.68106	3.68106	-6.81549	-2.937	0.159002	2.778
4.06186	3.74452	3.74452	-6.85213	-2.98207	0.128548	2.85352
4.06186	3.80799	3.80799	-6.88877	-3.02235	0.10102	2.92133
4.06186	3.87146	3.87146	-6.92542	-3.05765	0.0766831	2.98097
4.06186	3.93492	3.93492	-6.96206	-3.08781	0.0557554	3.03206
4.06186	3.99839	3.99839	-6.9987	-3.11269	0.0384103	3.07428
4.06186	4.06186	4.06186	-7.03534	-3.13215	0.0247841	3.10737
4.06186	4.12532	4.12532	-7.07199	-3.14613	0.0149797	3.13115
4.06186	4.18879	4.18879	-7.10863	-3.15454	0.00906875	3.14547
4.06186	4.25226	4.25226	-7.14527	-3.15734	0.00709375	3.15025
4.06186	4.31572	4.31572	-7.18191	-3.15454	0.00906875	3.14547
4.06186	4.37919	4.37919	-7.21856	-3.14613	0.0149797	3.13115
4.06186	4.44266	4.44266	-7.2552	-3.13215	0.0247841	3.10737
4.06186	4.50612	4.50612	-7.29184	-3.11269	0.0384103	3.07428
4.06186	4.56959	4.56959	-7.32848	-3.08781	0.0557554	3.03206
4.06186	4.63306	4.63306	-7.36512	-3.05765	0.0766831	2.98097
4.06186	4.69652	4.69652	-7.40177	-3.02235	0.10102	2.92133
4.06186	4.75999	4.75999	-7.43841	-2.98207	0.128548	2.85352
4.06186	4.82346	4.82346	-7.47505	-2.937	0.159002	2.778
4.06186	4.88692	4.88692	-7.51169	-2.88737	0.192052	2.69532
4.06186	4.95039	4.95039	-7.54834	-2.83341	0.227293	2.60612
4.06186	5.01385	5.01385	-7.58498	-2.77538	0.264221	2.51116
4.06186	5.07732	5.07732	-7.62162	-2.71357	0.3022	2.41137
4.06186	5.14079	5.14079	-7.65826	-2.64829	0.340418	2.30787
4.06186	5.20425	5.20425	-7.69491	-2.57986	0.377817	2.20204
4.06186	5.26772	5.26772	-7.73155	-2.50864	0.413008	2.09563
4.06186	5.33119	5.33119	-7.76819	-2.43499	0.444143	1.99085
4.06186	5.39465	5.39465	-7.80483	-2.35933	0.468786	1.89054
4.06186	5.45812	5.45812	-7.84148	-2.28207	0.483821	1.79825
4.06186	5.52159	5.52159	-7.87812	-2.20368	0.485549	1.71813
4.06186	5.58505	5.58505	-7.91476	-2.12465	0.470205	1.65445
4.06186	5.64852	5.64852	-7.9514	-2.04553	0.43498	1.61055
4.06186	5.71199	5.71199	-7.98805	-1.96693	0.379175	1.58776
4.06186	5.77545	5.77545	-8.02469	-1.88954	0.304631	1.58491
4.06186	5.83892	5.83892	-8.06133	-1.81417	0.215098	1.59907
4.06186	5.90239	5.90239	-8.09797	-1.74181	0.115146	1.62667
4.06186	5.96585	5.96585	-8.13462	-1.67369	0.00937876	1.66431
4.06186	6.02932	6.02932	-8.17126	-1.61139	-0.0978175	1.70921
4.06186	6.09279	6.09279	-8.2079	-1.55697	-0.202174	1.75914
4.06186	6.15625	6.15625	-8.24454	-1.5131	-0.299311	1.81241
4.06186	6.21972	6.21972	-8.28118	-1.48308	-0.384612	1.86769
4.06186	6.28319	6.28319	-8.31783	-1.47044	-0.453499	1.92394

4.12532	0	0	-4.76351	-1.5254	-0.524957	2.05036
4.12532	0.0634665	0.0634665	-4.80016	-1.53388	-0.576475	2.11035
4.12532	0.126933	0.126933	-4.8368	-1.56204	-0.607172	2.16922
4.12532	0.1904	0.1904	-4.87344	-1.60764	-0.618762	2.2264
4.12532	0.253866	0.253866	-4.91008	-1.66638	-0.615058	2.28144
4.12532	0.317333	0.317333	-4.94673	-1.73342	-0.600495	2.33392
4.12532	0.380799	0.380799	-4.98337	-1.80444	-0.579033	2.38347
4.12532	0.444266	0.444266	-5.02001	-1.876	-0.553764	2.42977
4.12532	0.507732	0.507732	-5.05665	-1.94555	-0.526963	2.47251
4.12532	0.571199	0.571199	-5.0933	-2.01118	-0.500265	2.51144
4.12532	0.634665	0.634665	-5.12994	-2.07148	-0.474848	2.54633
4.12532	0.698132	0.698132	-5.16658	-2.12542	-0.451561	2.57698
4.12532	0.761598	0.761598	-5.20322	-2.17217	-0.431029	2.6032
4.12532	0.825065	0.825065	-5.23986	-2.21115	-0.413706	2.62486
4.12532	0.888531	0.888531	-5.27651	-2.2419	-0.399928	2.64183
4.12532	0.951998	0.951998	-5.31315	-2.26409	-0.389929	2.65401
4.12532	1.01546	1.01546	-5.34979	-2.27748	-0.383869	2.66135
4.12532	1.07893	1.07893	-5.38643	-2.28197	-0.381839	2.6638
4.12532	1.1424	1.1424	-5.42308	-2.27748	-0.383869	2.66135
4.12532	1.20586	1.20586	-5.45972	-2.26409	-0.389929	2.65401
4.12532	1.26933	1.26933	-5.49636	-2.2419	-0.399928	2.64183
4.12532	1.3328	1.3328	-5.533	-2.21115	-0.413706	2.62486
4.12532	1.39626	1.39626	-5.56965	-2.17217	-0.431029	2.6032
4.12532	1.45973	1.45973	-5.60629	-2.12542	-0.451561	2.57698
4.12532	1.5232	1.5232	-5.64293	-2.07148	-0.474848	2.54633
4.12532	1.58666	1.58666	-5.67957	-2.01118	-0.500265	2.51144
4.12532	1.65013	1.65013	-5.71622	-1.94555	-0.526963	2.47251
4.12532	1.7136	1.7136	-5.75286	-1.876	-0.553764	2.42977
4.12532	1.77706	1.77706	-5.7895	-1.80444	-0.579033	2.38347
4.12532	1.84053	1.84053	-5.82614	-1.73342	-0.600495	2.33392
4.12532	1.904	1.904	-5.86279	-1.66638	-0.615058	2.28144
4.12532	1.96746	1.96746	-5.89943	-1.60764	-0.618762	2.2264
4.12532	2.03093	2.03093	-5.93607	-1.56204	-0.607172	2.16922
4.12532	2.0944	2.0944	-5.97271	-1.53388	-0.576475	2.11035
4.12532	2.15786	2.15786	-6.00936	-1.5254	-0.524957	2.05036
4.12532	2.22133	2.22133	-6.046	-1.53611	-0.453739	1.98985
4.12532	2.28479	2.28479	-6.08264	-1.56345	-0.366134	1.92959
4.12532	2.34826	2.34826	-6.11928	-1.60411	-0.266365	1.87047
4.12532	2.41173	2.41173	-6.15593	-1.65498	-0.158668	1.81365
4.12532	2.47519	2.47519	-6.19257	-1.71353	-0.0470247	1.76056
4.12532	2.53866	2.53866	-6.22921	-1.7778	0.0647307	1.71307
4.12532	2.60213	2.60213	-6.26585	-1.84628	0.172663	1.67362
4.12532	2.66559	2.66559	-6.30249	-1.91781	0.272521	1.64528
4.12532	2.72906	2.72906	-6.33914	-1.99142	0.359733	1.63169
4.12532	2.79253	2.79253	-6.37578	-2.06636	0.429834	1.63653
