#1:t	2:m	3:min_gap
1.46	2.1	0.419086
1.48	2.1	0.403362
1.5	2.1	0.387076
1.52	2.1	0.370248
1.54	2.1	0.352927
1.56	2.1	0.335203
1.58	2.1	0.317213
1.6	2.1	0.298622
1.62	2.1	0.279868
1.64	2.1	0.258522
1.66	2.1	0.233244
1.68	2.1	0.206181
1.7	2.1	0.180071
1.72	2.1	0.155301
1.74	2.1	0.127825
1.76	2.1	0.101731
1.78	2.1	0.0783795
1.8	2.1	0.0504617
1.82	2.1	0.0234358
1.84	2.1	0.0173302
1.86	2.1	0.0331579
1.88	2.1	0.0109109
1.9	2.1	0.0118332
1.92	2.1	0.0348392
1.94	2.1	0.0570995
1.96	2.1	0.0783019
1.98	2.1	0.100803
2	2.1	0.124176
2.02	2.1	0.146348
2.04	2.1	0.169142
2.06	2.1	0.192685
2.08	2.1	0.215162
2.1	2.1	0.238596
2.12	2.1	0.261671
2.14	2.1	0.28502
2.16	2.1	0.30847
2.18	2.1	0.331864
2.2	2.1	0.355493
2.22	2.1	0.379038
2.24	2.1	0.402729
2.26	2.1	0.426514
2.28	2.1	0.450193
2.3	2.1	0.474294
2.32	2.1	0.497913
2.34	2.1	0.522088
2.36	2.1	0.545928
2.38	2.1	0.569952
2.4	2.1	0.583967
2.42	2.1	0.552515
2.44	2.1	0.521126
2.46	2.1	0.4898
2.48	2.1	0.458537
2.5	2.1	0.427336
2.52	2.1	0.3962
2.54	2.1	0.36513
2.56	2.1	0.334128
2.58	2.1	0.303197
2.6	2.1	0.272343
2.62	2.1	0.241574
2.64	2.1	0.210904
2.66	2.1	0.180355
2.68	2.1	0.149972
2.7	2.1	0.119839
2.72	2.1	0.0901565
2.74	2.1	0.0615053
2.76	2.1	0.0362848
2.78	2.1	0.0268414
2.8	2.1	0.0445635
2.82	2.1	0.0714454
2.84	2.1	0.100338
2.86	2.1	0.129876
2.88	2.1	0.159675
2.9	2.1	0.189593
2.92	2.1	0.219563
2.94	2.1	0.24955
2.96	2.1	0.279537
2.98	2.1	0.309511
3	2.1	0.339464
3.02	2.1	0.369394
3.04	2.1	0.399295
3.06	2.1	0.429167
3.08	2.1	0.459007
3.1	2.1	0.485852
3.12	2.1	0.463049
3.14	2.1	0.439792
3.16	2.1	0.41554
3.18	2.1	0.391521
3.2	2.1	0.367782
3.22	2.1	0.344386
3.24	2.1	0.321413
3.26	2.1	0.298964
3.28	2.1	0.275526
3.3	2.1	0.250764
3.32	2.1	0.22629
3.34	2.1	0.202215
3.36	2.1	0.178709
3.38	2.1	0.156036
3.4	2.1	0.134625
3.42	2.1	0.115194
3.44	2.1	0.0892695
3.46	2.1	0.0632659
3.48	2.1	0.0373195
3.5	2.1	0.0119013
3.52	2.1	0.0158529
3.54	2.1	0.0415184
3.56	2.1	0.0675351
3.58	2.1	0.0936209
3.6	2.1	0.113484
3.62	2.1	0.134064
3.64	2.1	0.156276
3.66	2.1	0.179519
3.68	2.1	0.203445
3.7	2.1	0.227842
3.72	2.1	0.252577
3.74	2.1	0.277563
3.76	2.1	0.30274
3.78	2.1	0.325781
3.8	2.1	0.348761
3.82	2.1	0.372138
3.84	2.1	0.395844
3.86	2.1	0.419825
3.88	2.1	0.444039
3.9	2.1	0.468449
3.92	2.1	0.49303
3.94	2.1	0.517757
3.96	2.1	0.542611
3.98	2.1	0.566078

0	2.2	0.522821
0.02	2.2	0.442422
0.04	2.2	0.362183
0.06	2.2	0.28215
0.08	2.2	0.202265
0.1	2.2	0.122741
0.12	2.2	0.0431511
0.14	2.2	0.0362164
0.16	2.2	0.115306
0.18	2.2	0.194008
0.2	2.2	0.272503
0.22	2.2	0.350763
0.24	2.2	0.428751
0.26	2.2	0.506442
0.28	2.2	0.583823
0.3	2.2	0.624892
0.32	2.2	0.572711
0.34	2.2	0.523536
0.36	2.2	0.477669
0.38	2.2	0.435478
0.4	2.2	0.397304
0.42	2.2	0.363415
0.44	2.2	0.334004
0.46	2.2	0.309234
0.48	2.2	0.28921
0.5	2.2	0.273942
0.52	2.2	0.263284
0.54	2.2	0.256919
0.56	2.2	0.254701
0.58	2.2	0.256292
0.6	2.2	0.261357
0.62	2.2	0.269529
0.64	2.2	0.280364
0.66	2.2	0.293728
0.68	2.2	0.309274
0.7	2.2	0.326659
0.72	2.2	0.345643
0.74	2.2	0.36607
0.76	2.2	0.38786
0.78	2.2	0.410629
0.8	2.2	0.434518
0.82	2.2	0.459051
0.84	2.2	0.484374
0.86	2.2	0.510357
0.88	2.2	0.536897
0.9	2.2	0.56392
0.92	2.2	0.591374
0.94	2.2	0.610078
0.96	2.2	0.61015
0.98	2.2	0.610943
1	2.2	0.612292
1.02	2.2	0.613909
1.04	2.2	0.615595
1.06	2.2	0.61715
1.08	2.2	0.618332
1.1	2.2	0.619022
1.12	2.2	0.619068
1.14	2.2	0.618351
1.16	2.2	0.616796
1.18	2.2	0.614301
1.2	2.2	0.61087
1.22	2.2	0.606426
1.24	2.2	0.60101
1.26	2.2	0.594632
1.28	2.2	0.587267
1.3	2.2	0.578979
1.32	2.2	0.569775
1.34	2.2	0.551011
1.36	2.2	0.523926
1.38	2.2	0.497435
1.4	2.2	0.470436
1.42	2.2	0.444043
1.44	2.2	0.417087
1.46	2.2	0.390881
1.48	2.2	0.363867
1.5	2.2	0.337784
1.52	2.2	0.310805
1.54	2.2	0.284591
1.56	2.2	0.257998
1.58	2.2	0.231459
1.6	2.2	0.205709
1.62	2.2	0.178537
1.64	2.2	0.152923
1.66	2.2	0.126326
1.68	2.2	0.0995836
1.7	2.2	0.0760318
1.72	2.2	0.0475404
1.74	2.2	0.0219853
1.76	2.2	0.0230298
1.78	2.2	0.0326872
1.8	2.2	0.0586056
1.82	2.2	0.0873121
1.84	2.2	0.11087
1.86	2.2	0.110759
1.88	2.2	0.0896509
1.9	2.2	0.068941
1.92	2.2	0.0473367
1.94	2.2	0.024633
1.96	2.2	0.00370843
1.98	2.2	0.0229404
2	2.2	0.0433665
2.02	2.2	0.0644681
2.04	2.2	0.0876102
2.06	2.2	0.109944
2.08	2.2	0.132221
2.1	2.2	0.155854
2.12	2.2	0.177851
2.14	2.2	0.201173
2.16	2.2	0.223912
2.18	2.2	0.247167
2.2	2.2	0.270248
2.22	2.2	0.293602
2.24	2.2	0.316824
2.26	2.2	0.340401
2.28	2.2	0.363648
2.3	2.2	0.387544
2.32	2.2	0.410749
2.34	2.2	0.434669
2.36	2.2	0.458165
2.38	2.2	0.481912
2.4	2.2	0.505938
2.42	2.2	0.529504
2.44	2.2	0.553557
2.46	2.2	0.577495
2.48	2.2	0.596615
2.5	2.2	0.565429
2.52	2.2	0.534306
2.54	2.2	0.503249
2.56	2.2	0.47226
2.58	2.2	0.441339
2.6	2.2	0.410491
2.62	2.2	0.379719
2.64	2.2	0.34903
2.66	2.2	0.318431
2.68	2.2	0.287835
2.7	2.2	0.257275
2.72	2.2	0.226824
2.74	2.2	0.19651
2.76	2.2	0.166382
2.78	2.2	0.13653
2.8	2.2	0.107143
2.82	2.2	0.078691
2.84	2.2	0.0526288
2.86	2.2	0.0346984
2.88	2.2	0.0385583
2.9	2.2	0.0600841
2.92	2.2	0.086984
2.94	2.2	0.115531
2.96	2.2	0.144728
2.98	2.2	0.174226
3	2.2	0.203878
3.02	2.2	0.233609
3.04	2.2	0.26338
3.06	2.2	0.293166
3.08	2.2	0.322952
3.1	2.2	0.35273
3.12	2.2	0.382491
3.14	2.2	0.40969
3.16	2.2	0.386754
3.18	2.2	0.362508
3.2	2.2	0.338544
3.22	2.2	0.314931
3.24	2.2	0.29176
3.26	2.2	0.269151
3.28	2.2	0.247263
3.3	2.2	0.22342
3.32	2.2	0.198604
3.34	2.2	0.174174
3.36	2.2	0.150328
3.38	2.2	0.127406
3.4	2.2	0.10602
3.42	2.2	0.0873185
3.44	2.2	0.06712
3.46	2.2	0.0414951
3.48	2.2	0.0173945
3.5	2.2	0.0157969
3.52	2.2	0.0395599
3.54	2.2	0.0652002
3.56	2.2	0.0911587
3.58	2.2	0.117233
3.6	2.2	0.139219
3.62	2.2	0.160139
3.64	2.2	0.182399
3.66	2.2	0.205567
3.68	2.2	0.229374
3.7	2.2	0.253643
3.72	2.2	0.278256
3.74	2.2	0.303132
3.76	2.2	0.328079
3.78	2.2	0.350621
3.8	2.2	0.37362
3.82	2.2	0.397
3.84	2.2	0.420699
3.86	2.2	0.444668
3.88	2.2	0.468867
3.9	2.2	0.493264
3.92	2.2	0.517832
3.94	2.2	0.542549
3.96	2.2	0.566294
3.98	2.2	0.589682

0	2.3	0.625734
0.02	2.3	0.545529
0.04	2.3	0.46546
0.06	2.3	0.385613
0.08	2.3	0.305987
0.1	2.3	0.226514
0.12	2.3	0.147334
0.14	2.3	0.06843
0.16	2.3	0.0104853
0.18	2.3	0.0890101
0.2	2.3	0.167264
0.22	2.3	0.245202
0.24	2.3	0.322811
0.26	2.3	0.400082
0.28	2.3	0.477006
0.3	2.3	0.553572
0.32	2.3	0.619576
0.34	2.3	0.573263
0.36	2.3	0.530259
0.38	2.3	0.490853
0.4	2.3	0.455364
0.42	2.3	0.423923
0.44	2.3	0.396819
0.46	2.3	0.374129
0.48	2.3	0.355876
0.5	2.3	0.342014
0.52	2.3	0.332423
0.54	2.3	0.326911
0.56	2.3	0.325161
0.58	2.3	0.326943
0.6	2.3	0.332014
0.62	2.3	0.339939
0.64	2.3	0.350577
0.66	2.3	0.363406
0.68	2.3	0.378333
0.7	2.3	0.39511
0.72	2.3	0.413471
0.74	2.3	0.433165
0.76	2.3	0.454224
0.78	2.3	0.476229
0.8	2.3	0.499302
0.82	2.3	0.523193
0.84	2.3	0.547743
0.86	2.3	0.572966
0.88	2.3	0.598768
0.9	2.3	0.625082
0.92	2.3	0.651857
0.94	2.3	0.662484
0.96	2.3	0.662734
0.98	2.3	0.663693
1	2.3	0.665121
1.02	2.3	0.666828
1.04	2.3	0.668608
1.06	2.3	0.670267
1.08	2.3	0.671627
1.1	2.3	0.672532
1.12	2.3	0.672854
1.14	2.3	0.672499
1.16	2.3	0.671306
1.18	2.3	0.667132
1.2	2.3	0.639669
1.22	2.3	0.612261
1.24	2.3	0.584727
1.26	2.3	0.557466
1.28	2.3	0.53025
1.3	2.3	0.502887
1.32	2.3	0.475944
1.34	2.3	0.448655
1.36	2.3	0.421638
1.38	2.3	0.394705
1.4	2.3	0.367596
1.42	2.3	0.340976
1.44	2.3	0.313769
1.46	2.3	0.287405
1.48	2.3	0.260123
1.5	2.3	0.233932
1.52	2.3	0.206655
1.54	2.3	0.180499
1.56	2.3	0.153443
1.58	2.3	0.127058
1.6	2.3	0.100859
1.62	2.3	0.0735967
1.64	2.3	0.0510739
1.66	2.3	0.0206107
1.68	2.3	0.0153748
1.7	2.3	0.0349384
1.72	2.3	0.0591488
1.74	2.3	0.0878884
1.76	2.3	0.11211
1.78	2.3	0.13844
1.8	2.3	0.165997
1.82	2.3	0.190985
1.84	2.3	0.209962
1.86	2.3	0.189444
1.88	2.3	0.168626
1.9	2.3	0.147353
1.92	2.3	0.125933
1.94	2.3	0.104538
1.96	2.3	0.0835488
1.98	2.3	0.062747
2	2.3	0.0397813
2.02	2.3	0.018373
2.04	2.3	0.0167306
2.06	2.3	0.0270973
2.08	2.3	0.049448
2.1	2.3	0.0724906
2.12	2.3	0.0937703
2.14	2.3	0.117414
2.16	2.3	0.139068
2.18	2.3	0.162302
2.2	2.3	0.184721
2.22	2.3	0.20792
2.24	2.3	0.230635
2.26	2.3	0.25401
2.28	2.3	0.276814
2.3	2.3	0.300502
2.32	2.3	0.323286
2.34	2.3	0.347025
2.36	2.3	0.370093
2.38	2.3	0.393616
2.4	2.3	0.417278
2.42	2.3	0.440584
2.44	2.3	0.464499
2.46	2.3	0.487978
2.48	2.3	0.511617
2.5	2.3	0.535734
2.52	2.3	0.559226
2.54	2.3	0.583043
2.56	2.3	0.607249
2.58	2.3	0.578278
2.6	2.3	0.54724
2.62	2.3	0.516256
2.64	2.3	0.485324
2.66	2.3	0.454445
2.68	2.3	0.423619
2.7	2.3	0.392846
2.72	2.3	0.362127
2.74	2.3	0.331462
2.76	2.3	0.300853
2.78	2.3	0.270302
2.8	2.3	0.239815
2.82	2.3	0.209397
2.84	2.3	0.179061
2.86	2.3	0.148828
2.88	2.3	0.118743
2.9	2.3	0.0889103
2.92	2.3	0.0596446
2.94	2.3	0.0323934
2.96	2.3	0.0193125
2.98	2.3	0.0389985
3	2.3	0.0669752
3.02	2.3	0.0962294
3.04	2.3	0.125845
3.06	2.3	0.155594
3.08	2.3	0.185392
3.1	2.3	0.215204
3.12	2.3	0.245012
3.14	2.3	0.274804
3.16	2.3	0.304574
3.18	2.3	0.332728
3.2	2.3	0.308475
3.22	2.3	0.284574
3.24	2.3	0.261129
3.26	2.3	0.23828
3.28	2.3	0.216223
3.3	2.3	0.195236
3.32	2.3	0.170349
3.34	2.3	0.145429
3.36	2.3	0.121066
3.38	2.3	0.0976916
3.4	2.3	0.0762401
3.42	2.3	0.0588748
3.44	2.3	0.050073
3.46	2.3	0.0313282
3.48	2.3	0.0280307
3.5	2.3	0.0443203
3.52	2.3	0.0672276
3.54	2.3	0.0919448
3.56	2.3	0.117343
3.58	2.3	0.143068
3.6	2.3	0.166318
3.62	2.3	0.18743
3.64	2.3	0.209687
3.66	2.3	0.232765
3.68	2.3	0.256447
3.7	2.3	0.280583
3.72	2.3	0.305069
3.74	2.3	0.32983
3.76	2.3	0.354089
3.78	2.3	0.376655
3.8	2.3	0.399657
3.82	2.3	0.423026
3.84	2.3	0.446707
3.86	2.3	0.470654
3.88	2.3	0.494831
3.9	2.3	0.519206
3.92	2.3	0.543754
3.94	2.3	0.567904
3.96	2.3	0.59108
3.98	2.3	0.614491

0	2.4	0.724208
0.02	2.4	0.644407
0.04	2.4	0.564785
0.06	2.4	0.485343
0.08	2.4	0.40606
0.1	2.4	0.327017
0.12	2.4	0.248217
0.14	2.4	0.169609
0.16	2.4	0.0912691
0.18	2.4	0.0145217
0.2	2.4	0.064826
0.22	2.4	0.142137
0.24	2.4	0.219261
0.26	2.4	0.296063
0.28	2.4	0.372511
0.3	2.4	0.448467
0.32	2.4	0.524034
0.34	2.4	0.599188
0.36	2.4	0.583998
0.38	2.4	0.547321
0.4	2.4	0.514386
0.42	2.4	0.485422
0.44	2.4	0.460492
0.46	2.4	0.439777
0.48	2.4	0.423141
0.5	2.4	0.410642
0.52	2.4	0.402155
0.54	2.4	0.397355
0.56	2.4	0.396147
0.58	2.4	0.398234
0.6	2.4	0.403325
0.62	2.4	0.411116
0.64	2.4	0.421402
0.66	2.4	0.433889
0.68	2.4	0.448328
0.7	2.4	0.46452
0.72	2.4	0.482316
0.74	2.4	0.501358
0.76	2.4	0.521717
0.78	2.4	0.543033
0.8	2.4	0.565367
0.82	2.4	0.588558
0.84	2.4	0.612444
0.86	2.4	0.636954
0.88	2.4	0.662057
0.9	2.4	0.687651
0.92	2.4	0.713645
0.94	2.4	0.716612
0.96	2.4	0.717032
0.98	2.4	0.718112
1	2.4	0.719651
1.02	2.4	0.721453
1.04	2.4	0.723331
1.06	2.4	0.725112
1.08	2.4	0.710097
1.1	2.4	0.681685
1.12	2.4	0.653408
1.14	2.4	0.625283
1.16	2.4	0.597297
1.18	2.4	0.569167
1.2	2.4	0.541196
1.22	2.4	0.513429
1.24	2.4	0.485867
1.26	2.4	0.457976
1.28	2.4	0.430363
1.3	2.4	0.403139
1.32	2.4	0.375378
1.34	2.4	0.347994
1.36	2.4	0.320928
1.38	2.4	0.293287
1.4	2.4	0.266445
1.42	2.4	0.238958
1.44	2.4	0.211967
1.46	2.4	0.184957
1.48	2.4	0.157774
1.5	2.4	0.131251
1.52	2.4	0.103855
1.54	2.4	0.0778903
1.56	2.4	0.0504188
1.58	2.4	0.0258862
1.6	2.4	0.0109666
1.62	2.4	0.0316761
1.64	2.4	0.0592142
1.66	2.4	0.0840249
1.68	2.4	0.112684
1.7	2.4	0.137331
1.72	2.4	0.164461
1.74	2.4	0.190912
1.76	2.4	0.217066
1.78	2.4	0.244496
1.8	2.4	0.270157
1.82	2.4	0.296695
1.84	2.4	0.288109
1.86	2.4	0.267885
1.88	2.4	0.247441
1.9	2.4	0.226819
1.92	2.4	0.206086
1.94	2.4	0.185355
1.96	2.4	0.164812
1.98	2.4	0.143104
2	2.4	0.121505
2.02	2.4	0.100485
2.04	2.4	0.0793484
2.06	2.4	0.0566176
2.08	2.4	0.0363574
2.1	2.4	0.0163819
2.12	2.4	0.00997576
2.14	2.4	0.0359179
2.16	2.4	0.0539377
2.18	2.4	0.0776694
2.2	2.4	0.0989328
2.22	2.4	0.122088
2.24	2.4	0.144186
2.26	2.4	0.167375
2.28	2.4	0.189706
2.3	2.4	0.213184
2.32	2.4	0.235534
2.34	2.4	0.259242
2.36	2.4	0.281717
2.38	2.4	0.305116
2.4	2.4	0.328303
2.42	2.4	0.351411
2.44	2.4	0.375303
2.46	2.4	0.398174
2.48	2.4	0.421707
2.5	2.4	0.445452
2.52	2.4	0.468656
2.54	2.4	0.492403
2.56	2.4	0.516192
2.58	2.4	0.539592
2.6	2.4	0.563432
2.62	2.4	0.587438
2.64	2.4	0.610932
2.66	2.4	0.591022
2.68	2.4	0.560155
2.7	2.4	0.529335
2.72	2.4	0.498563
2.74	2.4	0.467838
2.76	2.4	0.43716
2.78	2.4	0.406527
2.8	2.4	0.37594
2.82	2.4	0.345398
2.84	2.4	0.314901
2.86	2.4	0.284448
2.88	2.4	0.254039
2.9	2.4	0.223674
2.92	2.4	0.193353
2.94	2.4	0.163076
2.96	2.4	0.132845
2.98	2.4	0.102662
3	2.4	0.0725385
3.02	2.4	0.0425119
3.04	2.4	0.0129853
3.06	2.4	0.0184067
3.08	2.4	0.0480714
3.1	2.4	0.0779609
3.12	2.4	0.107857
3.14	2.4	0.137732
3.16	2.4	0.167577
3.18	2.4	0.19739
3.2	2.4	0.227169
3.22	2.4	0.253454
3.24	2.4	0.229632
3.26	2.4	0.20643
3.28	2.4	0.184095
3.3	2.4	0.162991
3.32	2.4	0.141966
3.34	2.4	0.1164
3.36	2.4	0.0912591
3.38	2.4	0.0670472
3.4	2.4	0.0453114
3.42	2.4	0.0316931
3.44	2.4	0.0367708
3.46	2.4	0.0445633
3.48	2.4	0.0551769
3.5	2.4	0.0740676
3.52	2.4	0.0965039
3.54	2.4	0.120532
3.56	2.4	0.145373
3.58	2.4	0.17068
3.6	2.4	0.194698
3.62	2.4	0.215909
3.64	2.4	0.238129
3.66	2.4	0.261104
3.68	2.4	0.284656
3.7	2.4	0.308656
3.72	2.4	0.33301
3.74	2.4	0.357648
3.76	2.4	0.381294
3.78	2.4	0.403865
3.8	2.4	0.426855
3.82	2.4	0.450201
3.84	2.4	0.473854
3.86	2.4	0.49777
3.88	2.4	0.521915
3.9	2.4	0.546262
3.92	2.4	0.570784
3.94	2.4	0.593865
3.96	2.4	0.61706
3.98	2.4	0.640487

0	2.5	0.817815
0.02	2.5	0.738757
0.04	2.5	0.659812
0.06	2.5	0.581003
0.08	2.5	0.50238
0.1	2.5	0.423916
0.12	2.5	0.345652
0.14	2.5	0.267705
0.16	2.5	0.189885
0.18	2.5	0.112544
0.2	2.5	0.0355364
0.22	2.5	0.0417425
0.24	2.5	0.118205
0.26	2.5	0.194367
0.28	2.5	0.270153
0.3	2.5	0.345533
0.32	2.5	0.420353
0.34	2.5	0.49477
0.36	2.5	0.568641
0.38	2.5	0.604899
0.4	2.5	0.574486
0.42	2.5	0.547826
0.44	2.5	0.525008
0.46	2.5	0.506119
0.48	2.5	0.491143
0.5	2.5	0.479924
0.52	2.5	0.472467
0.54	2.5	0.468427
0.56	2.5	0.467735
0.58	2.5	0.470139
0.6	2.5	0.475274
0.62	2.5	0.482997
0.64	2.5	0.493054
0.66	2.5	0.505212
0.68	2.5	0.519275
0.7	2.5	0.534903
0.72	2.5	0.552081
0.74	2.5	0.570587
0.76	2.5	0.590275
0.78	2.5	0.610957
0.8	2.5	0.632612
0.82	2.5	0.655103
0.84	2.5	0.678315
0.86	2.5	0.702156
0.88	2.5	0.726553
0.9	2.5	0.751448
0.92	2.5	0.77259
0.94	2.5	0.772399
0.96	2.5	0.772991
0.98	2.5	0.76288
1	2.5	0.733234
1.02	2.5	0.703754
1.04	2.5	0.674429
1.06	2.5	0.645249
1.08	2.5	0.616209
1.1	2.5	0.587305
1.12	2.5	0.558542
1.14	2.5	0.529928
1.16	2.5	0.501482
1.18	2.5	0.473089
1.2	2.5	0.444631
1.22	2.5	0.416333
1.24	2.5	0.388249
1.26	2.5	0.360459
1.28	2.5	0.332305
1.3	2.5	0.304292
1.32	2.5	0.276712
1.34	2.5	0.249053
1.36	2.5	0.221087
1.38	2.5	0.193902
1.4	2.5	0.166258
1.42	2.5	0.138553
1.44	2.5	0.112507
1.46	2.5	0.0837503
1.48	2.5	0.0581961
1.5	2.5	0.0299905
1.52	2.5	0.0111273
1.54	2.5	0.0270324
1.56	2.5	0.0531453
1.58	2.5	0.080086
1.6	2.5	0.106834
1.62	2.5	0.133722
1.64	2.5	0.160758
1.66	2.5	0.187333
1.68	2.5	0.214689
1.7	2.5	0.240908
1.72	2.5	0.268536
1.74	2.5	0.294488
1.76	2.5	0.321507
1.78	2.5	0.348125
1.8	2.5	0.374608
1.82	2.5	0.386031
1.84	2.5	0.366568
1.86	2.5	0.346877
1.88	2.5	0.326982
1.9	2.5	0.306916
1.92	2.5	0.286735
1.94	2.5	0.266517
1.96	2.5	0.245808
1.98	2.5	0.224804
2	2.5	0.203873
2.02	2.5	0.183237
2.04	2.5	0.161792
2.06	2.5	0.14016
2.08	2.5	0.119401
2.1	2.5	0.0974123
2.12	2.5	0.075483
2.14	2.5	0.0558172
2.16	2.5	0.0315351
2.18	2.5	0.0177255
2.2	2.5	0.0135984
2.22	2.5	0.0371684
2.24	2.5	0.0576608
2.26	2.5	0.0806863
2.28	2.5	0.10241
2.3	2.5	0.125653
2.32	2.5	0.147533
2.34	2.5	0.171239
2.36	2.5	0.193055
2.38	2.5	0.216555
2.4	2.5	0.239017
2.42	2.5	0.262062
2.44	2.5	0.285467
2.46	2.5	0.308121
2.48	2.5	0.331694
2.5	2.5	0.35476
2.52	2.5	0.377887
2.54	2.5	0.401692
2.56	2.5	0.424745
2.58	2.5	0.448103
2.6	2.5	0.471993
2.62	2.5	0.495253
2.64	2.5	0.518709
2.66	2.5	0.542601
2.68	2.5	0.566231
2.7	2.5	0.589708
2.72	2.5	0.613553
2.74	2.5	0.604482
2.76	2.5	0.573794
2.78	2.5	0.543151
2.8	2.5	0.512554
2.82	2.5	0.482002
2.84	2.5	0.451494
2.86	2.5	0.421031
2.88	2.5	0.390611
2.9	2.5	0.360236
2.92	2.5	0.329904
2.94	2.5	0.299616
2.96	2.5	0.269373
2.98	2.5	0.239175
3	2.5	0.209024
3.02	2.5	0.178923
3.04	2.5	0.148877
3.06	2.5	0.118901
3.08	2.5	0.0890218
3.1	2.5	0.0593306
3.12	2.5	0.0302701
3.14	2.5	0.010327
3.16	2.5	0.0329337
3.18	2.5	0.0619979
3.2	2.5	0.0915292
3.22	2.5	0.121161
3.24	2.5	0.150813
3.26	2.5	0.173745
3.28	2.5	0.150957
3.3	2.5	0.129598
3.32	2.5	0.110514
3.34	2.5	0.0880909
3.36	2.5	0.061932
3.38	2.5	0.0361648
3.4	2.5	0.0134181
3.42	2.5	0.0213322
3.44	2.5	0.0462158
3.46	2.5	0.0703264
3.48	2.5	0.0853658
3.5	2.5	0.104981
3.52	2.5	0.12708
3.54	2.5	0.150584
3.56	2.5	0.174933
3.58	2.5	0.199826
3.6	2.5	0.224308
3.62	2.5	0.245556
3.64	2.5	0.267713
3.66	2.5	0.290575
3.68	2.5	0.313992
3.7	2.5	0.337852
3.72	2.5	0.362069
3.74	2.5	0.386581
3.76	2.5	0.409676
3.78	2.5	0.432235
3.8	2.5	0.455199
3.82	2.5	0.478511
3.84	2.5	0.502124
3.86	2.5	0.526001
3.88	2.5	0.550108
3.9	2.5	0.574418
3.92	2.5	0.598061
3.94	2.5	0.62101
3.96	2.5	0.644215
3.98	2.5	0.667649

0	2.6	0.906269
0.02	2.6	0.828291
0.04	2.6	0.750314
0.06	2.6	0.672449
0.08	2.6	0.594693
0.1	2.6	0.517083
0.12	2.6	0.439633
0.14	2.6	0.362376
0.16	2.6	0.285424
0.18	2.6	0.208662
0.2	2.6	0.132388
0.22	2.6	0.0562808
0.24	2.6	0.019842
0.26	2.6	0.0950836
0.28	2.6	0.170078
0.3	2.6	0.244676
0.32	2.6	0.318681
0.34	2.6	0.392239
0.36	2.6	0.4653
0.38	2.6	0.537753
0.4	2.6	0.609595
0.42	2.6	0.611138
0.44	2.6	0.590366
0.46	2.6	0.57325
0.48	2.6	0.559766
0.5	2.6	0.54984
0.52	2.6	0.54335
0.54	2.6	0.540116
0.56	2.6	0.539905
0.58	2.6	0.542555
0.6	2.6	0.547842
0.62	2.6	0.555544
0.64	2.6	0.565452
0.66	2.6	0.577281
0.68	2.6	0.590894
0.7	2.6	0.606182
0.72	2.6	0.622795
0.74	2.6	0.640798
0.76	2.6	0.659841
0.78	2.6	0.679933
0.8	2.6	0.700958
0.82	2.6	0.722797
0.84	2.6	0.745349
0.86	2.6	0.768532
0.88	2.6	0.792279
0.9	2.6	0.797866
0.92	2.6	0.766597
0.94	2.6	0.735617
0.96	2.6	0.704903
0.98	2.6	0.674434
1	2.6	0.644083
1.02	2.6	0.613908
1.04	2.6	0.583931
1.06	2.6	0.554138
1.08	2.6	0.524517
1.1	2.6	0.495061
1.12	2.6	0.465764
1.14	2.6	0.436629
1.16	2.6	0.407666
1.18	2.6	0.378895
1.2	2.6	0.34999
1.22	2.6	0.321187
1.24	2.6	0.292548
1.26	2.6	0.264141
1.28	2.6	0.236081
1.3	2.6	0.207803
1.32	2.6	0.179294
1.34	2.6	0.151296
1.36	2.6	0.124305
1.38	2.6	0.0954898
1.4	2.6	0.0675221
1.42	2.6	0.0432958
1.44	2.6	0.013126
1.46	2.6	0.0179736
1.48	2.6	0.0456579
1.5	2.6	0.0709387
1.52	2.6	0.10001
1.54	2.6	0.125876
1.56	2.6	0.153809
1.58	2.6	0.180642
1.6	2.6	0.208089
1.62	2.6	0.235141
1.64	2.6	0.262395
1.66	2.6	0.289395
1.68	2.6	0.316627
1.7	2.6	0.343452
1.72	2.6	0.370778
1.74	2.6	0.397366
1.76	2.6	0.424851
1.78	2.6	0.451195
1.8	2.6	0.47829
1.82	2.6	0.464531
1.84	2.6	0.445573
1.86	2.6	0.42639
1.88	2.6	0.407004
1.9	2.6	0.387445
1.92	2.6	0.367754
1.94	2.6	0.347816
1.96	2.6	0.32746
1.98	2.6	0.307016
2	2.6	0.286586
2.02	2.6	0.266309
2.04	2.6	0.245111
2.06	2.6	0.224055
2.08	2.6	0.203465
2.1	2.6	0.181845
2.12	2.6	0.160432
2.14	2.6	0.139753
2.16	2.6	0.117256
2.18	2.6	0.0966496
2.2	2.6	0.0739576
2.22	2.6	0.0530629
2.24	2.6	0.0309419
2.26	2.6	0.0129988
2.28	2.6	0.0169227
2.3	2.6	0.0385931
2.32	2.6	0.0595722
2.34	2.6	0.0829661
2.36	2.6	0.104188
2.38	2.6	0.128356
2.4	2.6	0.149444
2.42	2.6	0.172767
2.44	2.6	0.195272
2.46	2.6	0.217921
2.48	2.6	0.24169
2.5	2.6	0.263815
2.52	2.6	0.287051
2.54	2.6	0.310425
2.56	2.6	0.333102
2.58	2.6	0.356575
2.6	2.6	0.379963
2.62	2.6	0.402897
2.64	2.6	0.426446
2.66	2.6	0.450101
2.68	2.6	0.473142
2.7	2.6	0.496683
2.72	2.6	0.520656
2.74	2.6	0.543846
2.76	2.6	0.567331
